DateTime,Distance,Status
2022-09-14 18:22:54.375911,24649,2
2022-09-14 18:23:04.376682,25921,2
2022-09-14 18:23:14.377074,25921,2
2022-09-14 18:23:24.377908,26244,2
2022-09-14 18:23:34.378137,27556,2
2022-09-14 18:23:44.378293,25921,2
2022-09-14 18:23:54.379046,26896,2
2022-09-14 18:24:04.380044,26244,2
2022-09-14 18:24:14.380326,23716,1
2022-09-14 18:24:24.380759,23716,1
2022-09-14 18:24:34.381549,22201,1
2022-09-14 18:24:44.382527,22201,1
2022-09-14 18:24:54.382716,24025,1
2022-09-14 18:25:04.383666,22500,1
2022-09-14 18:25:14.384031,24649,2
2022-09-14 18:25:24.384913,6889,1
2022-09-14 18:25:34.385863,24336,2
2022-09-14 18:25:44.386307,22801,1
2022-09-14 18:25:54.386566,23409,1
2022-09-14 18:26:04.386669,23104,1
2022-09-14 18:26:14.387040,24336,2
2022-09-14 18:26:24.387371,21904,1
2022-09-14 18:26:34.387620,2704,1
2022-09-14 18:26:44.388530,2704,1
2022-09-14 18:26:54.389054,2704,1
2022-09-14 18:27:04.389164,2704,1
2022-09-14 18:27:14.389750,2601,1
2022-09-14 18:27:24.390046,26244,2
2022-09-14 18:27:34.390993,2500,1
2022-09-14 18:27:44.391906,23104,1
2022-09-14 18:27:54.392281,23104,1
2022-09-14 18:28:04.392378,2704,1
2022-09-14 18:28:14.393198,2704,1
2022-09-14 18:28:24.393226,21904,1
2022-09-14 18:28:34.393443,7569,1
2022-09-14 18:28:44.394331,28900,2
2022-09-14 18:28:54.394777,22500,1
2022-09-14 18:29:04.395328,2704,1
2022-09-14 18:29:14.396236,2704,1
2022-09-14 18:29:24.396744,2401,1
2022-09-14 18:29:34.397232,25600,2
2022-09-14 18:29:44.397624,44521,0
2022-09-14 18:29:54.397803,44100,0
2022-09-14 18:30:04.398329,44100,0
2022-09-14 18:30:14.399628,47961,0
2022-09-14 18:30:24.400178,31329,2
2022-09-14 18:30:34.400470,34225,2
2022-09-14 18:30:44.401456,47089,0
2022-09-14 18:30:54.402118,38809,2
2022-09-14 18:31:04.402960,39204,2
2022-09-14 18:31:14.403665,32761,2
2022-09-14 18:31:24.404656,36100,2
2022-09-14 18:31:34.405304,42025,2
2022-09-14 18:31:44.405543,35721,2
2022-09-14 18:31:54.406406,38025,2
2022-09-14 18:32:04.406720,37249,2
2022-09-14 18:32:14.407250,34225,2
2022-09-14 18:32:24.407860,34225,2
2022-09-14 18:32:34.408479,38809,2
2022-09-14 18:32:44.409232,58081,0
2022-09-14 18:32:54.410073,40401,2
2022-09-14 18:33:04.410212,38416,2
2022-09-14 18:33:14.410662,47524,0
2022-09-14 18:33:24.411095,33856,2
2022-09-14 18:33:34.411421,72361,0
2022-09-14 18:33:44.411644,50176,0
2022-09-14 18:33:54.412196,34969,2
2022-09-14 18:34:04.412924,42849,0
2022-09-14 18:34:14.413711,43264,0
2022-09-14 18:34:24.414040,44521,0
2022-09-14 18:34:34.414529,45369,0
2022-09-14 18:34:44.414798,64516,0
2022-09-14 18:34:54.415263,62001,0
2022-09-14 18:35:04.416258,69169,0
2022-09-14 18:35:14.416492,55225,0
2022-09-14 18:35:24.417351,44944,0
2022-09-14 18:35:34.418299,40804,2
2022-09-14 18:35:44.419019,59049,0
2022-09-14 18:35:54.419768,51529,0
2022-09-14 18:36:04.420246,41209,2
2022-09-14 18:36:14.420644,35721,2
2022-09-14 18:36:24.421607,42436,2
2022-09-14 18:36:34.421685,59536,0
2022-09-14 18:36:44.422027,41209,2
2022-09-14 18:36:54.422483,48400,0
2022-09-14 18:37:04.422530,44521,0
2022-09-14 18:37:14.422998,40401,2
2022-09-14 18:37:24.423156,45796,0
2022-09-14 18:37:34.423834,42849,0
2022-09-14 18:37:44.424734,40401,2
2022-09-14 18:37:54.425535,43681,0
2022-09-14 18:38:04.425644,42025,2
2022-09-14 18:38:14.426020,42849,0
2022-09-14 18:38:24.426022,44944,0
2022-09-14 18:38:34.426375,43681,0
2022-09-14 18:38:44.426918,47089,0
2022-09-14 18:38:54.427151,48400,0
2022-09-14 18:39:04.427486,47961,0
2022-09-14 18:39:14.427934,48400,0
2022-09-14 18:39:24.428320,62001,0
2022-09-14 18:39:34.429164,56644,0
2022-09-14 18:39:44.429208,44100,0
2022-09-14 18:39:54.429982,46656,0
2022-09-14 18:40:04.429986,46656,0
2022-09-14 18:40:14.430286,52900,0
2022-09-14 18:40:24.430319,51076,0
2022-09-14 18:40:34.430438,37249,2
2022-09-14 18:40:44.431353,47089,0
2022-09-14 18:40:54.432101,43681,0
2022-09-14 18:41:04.432781,42025,2
2022-09-14 18:41:14.433185,44521,0
2022-09-14 18:41:24.433201,42849,0
2022-09-14 18:41:34.433264,42025,2
2022-09-14 18:41:44.433789,44100,0
2022-09-14 18:41:54.434571,44944,0
2022-09-14 18:42:04.435530,44100,0
2022-09-14 18:42:14.435865,48841,0
2022-09-14 18:42:24.436324,37249,2
2022-09-14 18:42:34.436998,46225,0
2022-09-14 18:42:44.437832,39601,2
2022-09-14 18:42:54.437993,43681,0
2022-09-14 18:43:04.438155,43264,0
2022-09-14 18:43:14.438903,32041,2
2022-09-14 18:43:24.439864,44944,0
2022-09-14 18:43:34.440351,43681,0
2022-09-14 18:43:44.440898,62001,0
2022-09-14 18:43:54.441480,37636,2
2022-09-14 18:44:04.442074,35721,2
2022-09-14 18:44:14.442268,40000,2
2022-09-14 18:44:24.443189,37249,2
2022-09-14 18:44:34.443941,36481,2
2022-09-14 18:44:44.444250,52900,0
2022-09-14 18:44:54.444619,51984,0
2022-09-14 18:45:04.445052,49729,0
2022-09-14 18:45:14.445403,51076,0
2022-09-14 18:45:24.445872,51076,0
2022-09-14 18:45:34.445972,1444,1
2022-09-14 18:45:44.446934,50176,0
2022-09-14 18:45:54.447811,44944,0
2022-09-14 18:46:04.448143,36864,2
2022-09-14 18:46:14.448160,50625,0
2022-09-14 18:46:24.448494,48841,0
2022-09-14 18:46:34.448568,39204,2
2022-09-14 18:46:44.449339,32041,2
2022-09-14 18:46:54.450254,50625,0
2022-09-14 18:47:04.451168,39601,2
2022-09-14 18:47:14.451418,40401,2
2022-09-14 18:47:24.452072,40401,2
2022-09-14 18:47:34.452147,40000,2
2022-09-14 18:47:44.452452,43264,0
2022-09-14 18:47:54.453270,39204,2
2022-09-14 18:48:04.453916,31329,2
2022-09-14 18:48:14.454303,32761,2
2022-09-14 18:48:24.455056,49729,0
2022-09-14 18:48:34.455964,48841,0
2022-09-14 18:48:44.456182,46225,0
2022-09-14 18:48:54.457031,48841,0
2022-09-14 18:49:04.457073,42025,2
2022-09-14 18:49:14.457636,38416,2
2022-09-14 18:49:24.458160,59049,0
2022-09-14 18:49:34.459094,32400,2
2022-09-14 18:49:44.459990,32400,2
2022-09-14 18:49:54.460491,34596,2
2022-09-14 18:50:04.461471,32761,2
2022-09-14 18:50:14.461628,39601,2
2022-09-14 18:50:24.462360,34596,2
2022-09-14 18:50:34.462370,47961,0
2022-09-14 18:50:44.462999,50625,0
2022-09-14 18:50:54.463902,38416,2
2022-09-14 18:51:04.464650,28900,2
2022-09-14 18:51:14.464705,24964,2
2022-09-14 18:51:24.465473,24336,2
2022-09-14 18:51:34.465869,23409,1
2022-09-14 18:51:44.466182,25281,2
2022-09-14 18:51:54.466879,40000,2
2022-09-14 18:52:04.467088,38416,2
2022-09-14 18:52:14.468029,34225,2
2022-09-14 18:52:24.468106,37636,2
2022-09-14 18:52:34.468522,36864,2
2022-09-14 18:52:44.469053,38416,2
2022-09-14 18:52:54.469224,36100,2
2022-09-14 18:53:04.469923,36864,2
2022-09-14 18:53:14.470242,676,1
2022-09-14 18:53:24.471083,29584,2
2022-09-14 18:53:34.471528,23716,1
2022-09-14 18:53:44.472353,24964,2
2022-09-14 18:53:54.473095,24964,2
2022-09-14 18:54:04.473903,24649,2
2022-09-14 18:54:14.474604,729,1
2022-09-14 18:54:24.474671,25600,2
2022-09-14 18:54:34.475114,25600,2
2022-09-14 18:54:44.475635,37636,2
2022-09-14 18:54:54.476469,26244,2
2022-09-14 18:55:04.477128,24336,2
2022-09-14 18:55:14.477813,26244,2
2022-09-14 18:55:24.478311,729,1
2022-09-14 18:55:34.479159,23716,1
2022-09-14 18:55:44.479585,24964,2
2022-09-14 18:55:54.479636,25281,2
2022-09-14 18:56:04.480267,25281,2
2022-09-14 18:56:14.480595,23409,1
2022-09-14 18:56:24.481434,22500,1
2022-09-14 18:56:34.481706,25281,2
2022-09-14 18:56:44.482081,25600,2
2022-09-14 18:56:54.482702,729,1
2022-09-14 18:57:04.482847,729,1
2022-09-14 18:57:14.483402,23104,1
2022-09-14 18:57:24.483444,23716,1
2022-09-14 18:57:34.484151,22801,1
2022-09-14 18:57:44.484325,729,1
2022-09-14 18:57:54.484363,26896,2
2022-09-14 18:58:04.485149,25921,2
2022-09-14 18:58:14.485281,27556,2
2022-09-14 18:58:24.485716,784,1
2022-09-14 18:58:34.486456,25281,2
2022-09-14 18:58:44.486809,25921,2
2022-09-14 18:58:54.486967,26569,2
2022-09-14 18:59:04.487617,25921,2
2022-09-14 18:59:14.488113,784,1
2022-09-14 18:59:24.488691,729,1
2022-09-14 18:59:34.488982,42849,0
2022-09-14 18:59:44.489510,28561,2
2022-09-14 18:59:54.490093,30276,2
2022-09-14 19:00:04.491060,784,1
2022-09-14 19:00:14.491616,25600,2
2022-09-14 19:00:24.492423,28224,2
2022-09-14 19:00:34.492523,26896,2
2022-09-14 19:00:44.493083,27225,2
2022-09-14 19:00:54.493609,27556,2
2022-09-14 19:01:04.494265,25281,2
2022-09-14 19:01:14.494622,676,1
2022-09-14 19:01:24.494634,676,1
2022-09-14 19:01:34.495603,24964,2
2022-09-14 19:01:44.495772,24964,2
2022-09-14 19:01:54.496323,26569,2
2022-09-14 19:02:04.497222,34969,2
2022-09-14 19:02:14.497233,40401,2
2022-09-14 19:02:24.497589,42025,2
2022-09-14 19:02:34.497675,44944,0
2022-09-14 19:02:44.497874,34596,2
2022-09-14 19:02:54.498232,46656,0
2022-09-14 19:03:04.498668,48841,0
2022-09-14 19:03:14.499608,48400,0
2022-09-14 19:03:24.499745,52900,0
2022-09-14 19:03:34.500738,52900,0
2022-09-14 19:03:44.500763,44944,0
2022-09-14 19:03:54.501638,43264,0
2022-09-14 19:04:04.501862,21316,1
2022-09-14 19:04:14.502736,42025,2
2022-09-14 19:04:24.503222,46656,0
2022-09-14 19:04:34.503347,31329,2
2022-09-14 19:04:44.503970,34225,2
2022-09-14 19:04:54.504918,33124,2
2022-09-14 19:05:04.505106,48400,0
2022-09-14 19:05:14.505930,49729,0
2022-09-14 19:05:24.506219,50625,0
2022-09-14 19:05:34.506839,47524,0
2022-09-14 19:05:44.507011,49729,0
2022-09-14 19:05:54.507055,61504,0
2022-09-14 19:06:04.507734,40000,2
2022-09-14 19:06:14.507910,42436,2
2022-09-14 19:06:24.508803,55696,0
2022-09-14 19:06:34.509338,30976,2
2022-09-14 19:06:44.510020,33124,2
2022-09-14 19:06:54.510825,32041,2
2022-09-14 19:07:04.511081,36100,2
2022-09-14 19:07:14.512026,34225,2
2022-09-14 19:07:24.512998,33489,2
2022-09-14 19:07:34.513048,32761,2
2022-09-14 19:07:44.513327,31684,2
2022-09-14 19:07:54.513973,32761,2
2022-09-14 19:08:04.514911,31684,2
2022-09-14 19:08:14.514995,34596,2
2022-09-14 19:08:24.515346,31684,2
2022-09-14 19:08:34.515863,30976,2
2022-09-14 19:08:44.516680,32761,2
2022-09-14 19:08:54.517102,31329,2
2022-09-14 19:09:04.517136,29241,2
2022-09-14 19:09:14.517307,27556,2
2022-09-14 19:09:24.518175,32041,2
2022-09-14 19:09:34.519113,32761,2
2022-09-14 19:09:44.519270,29584,2
2022-09-14 19:09:54.520135,28561,2
2022-09-14 19:10:04.520969,28561,2
2022-09-14 19:10:14.521281,27889,2
2022-09-14 19:10:24.522157,35344,2
2022-09-14 19:10:34.522659,57121,0
2022-09-14 19:10:44.523270,59049,0
2022-09-14 19:10:54.523919,51984,0
2022-09-14 19:11:04.523972,32400,2
2022-09-14 19:11:14.524004,44521,0
2022-09-14 19:11:24.524735,45369,0
2022-09-14 19:11:34.525692,43264,0
2022-09-14 19:11:44.525894,47089,0
2022-09-14 19:11:54.526877,47961,0
2022-09-14 19:12:04.527091,47089,0
2022-09-14 19:12:14.527984,46656,0
2022-09-14 19:12:24.528055,47089,0
2022-09-14 19:12:34.528161,46225,0
2022-09-14 19:12:44.528660,50625,0
2022-09-14 19:12:54.528942,40401,2
2022-09-14 19:13:04.529683,37249,2
2022-09-14 19:13:14.530375,35721,2
2022-09-14 19:13:24.530888,39601,2
2022-09-14 19:13:34.531481,44944,0
2022-09-14 19:13:44.531499,54289,0
2022-09-14 19:13:54.532020,41616,2
2022-09-14 19:14:04.532174,43681,0
2022-09-14 19:14:14.532967,35344,2
2022-09-14 19:14:24.533502,676,1
2022-09-14 19:14:34.534268,37636,2
2022-09-14 19:14:44.534786,676,1
2022-09-14 19:14:54.535612,729,1
2022-09-14 19:15:04.536453,625,1
2022-09-14 19:15:14.536802,38025,2
2022-09-14 19:15:24.537150,676,1
2022-09-14 19:15:34.537549,21025,1
2022-09-14 19:15:44.537900,21316,1
2022-09-14 19:15:54.538850,21904,1
2022-09-14 19:16:04.539614,2500,1
2022-09-14 19:16:14.539768,24025,1
2022-09-14 19:16:24.540691,12996,1
2022-09-14 19:16:34.540725,40804,2
2022-09-14 19:16:44.541366,38416,2
2022-09-14 19:16:54.542132,39601,2
2022-09-14 19:17:04.542403,39204,2
2022-09-14 19:17:14.542416,37636,2
2022-09-14 19:17:24.542801,41209,2
2022-09-14 19:17:34.543390,42025,2
2022-09-14 19:17:44.543908,43264,0
2022-09-14 19:17:54.544597,39601,2
2022-09-14 19:18:04.544672,41616,2
2022-09-14 19:18:14.545042,40000,2
2022-09-14 19:18:24.545359,44944,0
2022-09-14 19:18:34.545522,53824,0
2022-09-14 19:18:44.546438,52441,0
2022-09-14 19:18:54.547056,36100,2
2022-09-14 19:19:04.547627,44944,0
2022-09-14 19:19:14.547740,43264,0
2022-09-14 19:19:24.547778,45369,0
2022-09-14 19:19:34.548258,54756,0
2022-09-14 19:19:44.548880,51984,0
2022-09-14 19:19:54.549713,47524,0
2022-09-14 19:20:04.549813,43681,0
2022-09-14 19:20:14.550488,2401,1
2022-09-14 19:20:24.550788,49284,0
2022-09-14 19:20:34.551279,51076,0
2022-09-14 19:20:44.551434,2601,1
2022-09-14 19:20:54.551897,40401,2
2022-09-14 19:21:04.552888,38025,2
2022-09-14 19:21:14.553156,45369,0
2022-09-14 19:21:24.554008,900,1
2022-09-14 19:21:34.554602,900,1
2022-09-14 19:21:44.554942,36100,2
2022-09-14 19:21:54.555422,36100,2
2022-09-14 19:22:04.555725,36100,2
2022-09-14 19:22:14.555939,49729,0
2022-09-14 19:22:24.556481,56644,0
2022-09-14 19:22:34.557355,46225,0
2022-09-14 19:22:44.557748,39601,2
2022-09-14 19:22:54.557951,41616,2
2022-09-14 19:23:04.558306,40804,2
2022-09-14 19:23:14.558369,38416,2
2022-09-14 19:23:24.559333,47961,0
2022-09-14 19:23:34.559437,50625,0
2022-09-14 19:23:44.560271,52900,0
2022-09-14 19:23:54.560534,48400,0
2022-09-14 19:24:04.560945,40401,2
2022-09-14 19:24:14.561546,40000,2
2022-09-14 19:24:24.562106,24336,2
2022-09-14 19:24:34.562845,24649,2
2022-09-14 19:24:44.563772,24649,2
2022-09-14 19:24:54.564264,24964,2
2022-09-14 19:25:04.564976,24964,2
2022-09-14 19:25:14.565793,24336,2
2022-09-14 19:25:24.565916,22801,1
2022-09-14 19:25:34.566282,21316,1
2022-09-14 19:25:44.567065,8836,1
2022-09-14 19:25:54.567605,36100,2
2022-09-14 19:26:04.567920,38416,2
2022-09-14 19:26:14.568649,36100,2
2022-09-14 19:26:24.568654,38809,2
2022-09-14 19:26:34.568673,35721,2
2022-09-14 19:26:44.569002,37636,2
2022-09-14 19:26:54.569035,40401,2
2022-09-14 19:27:04.569648,34596,2
2022-09-14 19:27:14.570513,34596,2
2022-09-14 19:27:24.570976,38416,2
2022-09-14 19:27:34.571057,38416,2
2022-09-14 19:27:44.571156,41616,2
2022-09-14 19:27:54.571309,38416,2
2022-09-14 19:28:04.572036,36100,2
2022-09-14 19:28:14.572613,38809,2
2022-09-14 19:28:24.573166,3136,1
2022-09-14 19:28:34.573666,33856,2
2022-09-14 19:28:44.573681,33856,2
2022-09-14 19:28:54.574293,33856,2
2022-09-14 19:29:04.574515,33856,2
2022-09-14 19:29:14.574685,41616,2
2022-09-14 19:29:24.575374,40401,2
2022-09-14 19:29:34.575573,40804,2
2022-09-14 19:29:44.575752,34596,2
2022-09-14 19:29:54.575941,3481,1
2022-09-14 19:30:04.576695,24025,1
2022-09-14 19:30:14.577163,23104,1
2022-09-14 19:30:24.577342,24336,2
2022-09-14 19:30:34.577823,23409,1
2022-09-14 19:30:44.578082,24336,2
2022-09-14 19:30:54.578427,23716,1
2022-09-14 19:31:04.578882,24649,2
2022-09-14 19:31:14.579470,22500,1
2022-09-14 19:31:24.580294,22500,1
2022-09-14 19:31:34.580899,50176,0
2022-09-14 19:31:44.581515,50176,0
2022-09-14 19:31:54.581583,676,1
2022-09-14 19:32:04.581975,13924,1
2022-09-14 19:32:14.582442,43264,0
2022-09-14 19:32:24.582698,45369,0
2022-09-14 19:32:34.583582,48841,0
2022-09-14 19:32:44.584467,47089,0
2022-09-14 19:32:54.584628,38025,2
2022-09-14 19:33:04.584922,39601,2
2022-09-14 19:33:14.585493,38416,2
2022-09-14 19:33:24.585994,45796,0
2022-09-14 19:33:34.586981,40804,2
2022-09-14 19:33:44.587234,45796,0
2022-09-14 19:33:54.587703,42025,2
2022-09-14 19:34:04.588127,40804,2
2022-09-14 19:34:14.588833,45796,0
2022-09-14 19:34:24.589377,45796,0
2022-09-14 19:34:34.590269,43681,0
2022-09-14 19:34:44.590330,46225,0
2022-09-14 19:34:54.591128,46225,0
2022-09-14 19:35:04.592030,27225,2
2022-09-14 19:35:14.592344,24025,1
2022-09-14 19:35:24.592883,24649,2
2022-09-14 19:35:34.593269,24964,2
2022-09-14 19:35:44.593504,23409,1
2022-09-14 19:35:54.593935,24964,2
2022-09-14 19:36:04.594374,22500,1
2022-09-14 19:36:14.594704,23716,1
2022-09-14 19:36:24.595457,24649,2
2022-09-14 19:36:34.595492,24649,2
2022-09-14 19:36:44.596051,24649,2
2022-09-14 19:36:54.596253,24964,2
2022-09-14 19:37:04.597088,22201,1
2022-09-14 19:37:14.598061,2704,1
2022-09-14 19:37:24.598963,24025,1
2022-09-14 19:37:34.599919,23409,1
2022-09-14 19:37:44.600499,23409,1
2022-09-14 19:37:54.601018,23409,1
2022-09-14 19:38:04.601954,25281,2
2022-09-14 19:38:14.602393,24336,2
2022-09-14 19:38:24.603337,23409,1
2022-09-14 19:38:34.604314,36481,2
2022-09-14 19:38:44.604459,65536,0
2022-09-14 19:38:54.605025,12100,1
2022-09-14 19:39:04.605107,49284,0
2022-09-14 19:39:14.606092,60516,0
2022-09-14 19:39:24.606560,64009,0
2022-09-14 19:39:34.606561,41616,2
2022-09-14 19:39:44.607545,39601,2
2022-09-14 19:39:54.607854,39601,2
2022-09-14 19:40:04.608039,23409,1
2022-09-14 19:40:14.608777,22801,1
2022-09-14 19:40:24.608930,22500,1
2022-09-14 19:40:34.609501,24025,1
2022-09-14 19:40:44.609720,16384,1
2022-09-14 19:40:54.610338,2809,1
2022-09-14 19:41:04.610611,35344,2
2022-09-14 19:41:14.611123,35344,2
2022-09-14 19:41:24.611773,35344,2
2022-09-14 19:41:34.612606,47524,0
2022-09-14 19:41:44.612820,40000,2
2022-09-14 19:41:54.613253,42025,2
2022-09-14 19:42:04.613649,40804,2
2022-09-14 19:42:14.614098,35344,2
2022-09-14 19:42:24.614550,40000,2
2022-09-14 19:42:34.614640,47524,0
2022-09-14 19:42:44.614689,7744,1
2022-09-14 19:42:54.615401,42025,2
2022-09-14 19:43:04.615739,42849,0
2022-09-14 19:43:14.616711,42436,2
2022-09-14 19:43:24.617585,47961,0
2022-09-14 19:43:34.618465,44521,0
2022-09-14 19:43:44.618739,40000,2
2022-09-14 19:43:54.619501,42436,2
2022-09-14 19:44:04.619898,42849,0
2022-09-14 19:44:14.620841,39601,2
2022-09-14 19:44:24.621455,47524,0
2022-09-14 19:44:34.621633,52900,0
2022-09-14 19:44:44.622122,43264,0
2022-09-14 19:44:54.622941,38416,2
2022-09-14 19:45:04.623073,36864,2
2022-09-14 19:45:14.623134,46225,0
2022-09-14 19:45:24.623540,42436,2
2022-09-14 19:45:34.624482,43681,0
2022-09-14 19:45:44.624568,53361,0
2022-09-14 19:45:54.625412,20736,1
2022-09-14 19:46:04.625648,41616,2
2022-09-14 19:46:14.625782,46225,0
2022-09-14 19:46:24.625811,17956,1
2022-09-14 19:46:34.626658,46225,0
2022-09-14 19:46:44.627542,47524,0
2022-09-14 19:46:54.627583,46225,0
2022-09-14 19:47:04.628424,46656,0
2022-09-14 19:47:14.629373,42849,0
2022-09-14 19:47:24.629980,42025,2
2022-09-14 19:47:34.630636,41616,2
2022-09-14 19:47:44.631247,51529,0
2022-09-14 19:47:54.632035,46225,0
2022-09-14 19:48:04.632747,48400,0
2022-09-14 19:48:14.633224,45369,0
2022-09-14 19:48:24.633626,41616,2
2022-09-14 19:48:34.634318,17161,1
2022-09-14 19:48:44.634787,37636,2
2022-09-14 19:48:54.635460,40804,2
2022-09-14 19:49:04.635925,44944,0
2022-09-14 19:49:14.636117,37636,2
2022-09-14 19:49:24.637045,35344,2
2022-09-14 19:49:34.637179,33856,2
2022-09-14 19:49:44.638020,35344,2
2022-09-14 19:49:54.638752,36864,2
2022-09-14 19:50:04.639463,38809,2
2022-09-14 19:50:14.639651,36864,2
2022-09-14 19:50:24.640005,43264,0
2022-09-14 19:50:34.640209,32400,2
2022-09-14 19:50:44.640523,31684,2
2022-09-14 19:50:54.641816,30276,2
2022-09-14 19:51:04.643641,32761,2
2022-09-14 19:51:14.644468,37636,2
2022-09-14 19:51:24.644477,38809,2
2022-09-14 19:51:34.644550,33124,2
2022-09-14 19:51:44.644552,50625,0
2022-09-14 19:51:54.644676,41616,2
2022-09-14 19:52:04.645627,40000,2
2022-09-14 19:52:14.646407,2401,1
2022-09-14 19:52:24.646570,37636,2
2022-09-14 19:52:34.646933,30625,2
2022-09-14 19:52:44.647859,37636,2
2022-09-14 19:52:54.647936,38025,2
2022-09-14 19:53:04.648102,44100,0
2022-09-14 19:53:14.648270,34225,2
2022-09-14 19:53:24.648598,13924,1
2022-09-14 19:53:34.649521,41616,2
2022-09-14 19:53:44.649965,46225,0
2022-09-14 19:53:54.650695,45796,0
2022-09-14 19:54:04.651037,44944,0
2022-09-14 19:54:14.651179,39204,2
2022-09-14 19:54:24.651268,39601,2
2022-09-14 19:54:34.651654,37636,2
2022-09-14 19:54:44.651746,44521,0
2022-09-14 19:54:54.652561,42849,0
2022-09-14 19:55:04.653353,46225,0
2022-09-14 19:55:14.653691,46656,0
2022-09-14 19:55:24.653832,3969,1
2022-09-14 19:55:34.653894,44521,0
2022-09-14 19:55:44.654163,47961,0
2022-09-14 19:55:54.654437,39601,2
2022-09-14 19:56:04.655234,42436,2
2022-09-14 19:56:14.656001,42436,2
2022-09-14 19:56:24.656499,47089,0
2022-09-14 19:56:34.657436,44521,0
2022-09-14 19:56:44.658228,44100,0
2022-09-14 19:56:54.658524,43264,0
2022-09-14 19:57:04.658803,44100,0
2022-09-14 19:57:14.659753,46225,0
2022-09-14 19:57:24.660030,38416,2
2022-09-14 19:57:34.660800,48400,0
2022-09-14 19:57:44.661447,44100,0
2022-09-14 19:57:54.662362,40000,2
2022-09-14 19:58:04.663147,38025,2
2022-09-14 19:58:14.663994,37249,2
2022-09-14 19:58:24.664347,40804,2
2022-09-14 19:58:34.665054,36481,2
2022-09-14 19:58:44.665532,44521,0
2022-09-14 19:58:54.666196,40000,2
2022-09-14 19:59:04.666211,40804,2
2022-09-14 19:59:14.667121,44521,0
2022-09-14 19:59:24.667987,42849,0
2022-09-14 19:59:34.668703,40401,2
2022-09-14 19:59:44.669470,38809,2
2022-09-14 19:59:54.669746,38809,2
2022-09-14 20:00:04.670052,49284,0
2022-09-14 20:00:14.670700,50176,0
2022-09-14 20:00:24.670990,51984,0
2022-09-14 20:00:34.671878,47089,0
2022-09-14 20:00:44.672651,42849,0
2022-09-14 20:00:54.673609,41616,2
2022-09-14 20:01:04.673878,44521,0
2022-09-14 20:01:14.674663,39204,2
2022-09-14 20:01:24.675096,40401,2
2022-09-14 20:01:34.675346,39601,2
2022-09-14 20:01:44.676149,676,1
2022-09-14 20:01:54.676480,38809,2
2022-09-14 20:02:04.677020,50176,0
2022-09-14 20:02:14.677937,51984,0
2022-09-14 20:02:24.678845,48841,0
2022-09-14 20:02:34.679410,45796,0
2022-09-14 20:02:44.680350,44100,0
2022-09-14 20:02:54.680722,47089,0
2022-09-14 20:03:04.681695,48841,0
2022-09-14 20:03:14.681996,625,1
2022-09-14 20:03:24.682140,625,1
2022-09-14 20:03:34.683067,32761,2
2022-09-14 20:03:44.683754,32761,2
2022-09-14 20:03:54.684670,38025,2
2022-09-14 20:04:04.684783,52441,0
2022-09-14 20:04:14.685772,50176,0
2022-09-14 20:04:24.686673,51984,0
2022-09-14 20:04:34.686881,50625,0
2022-09-14 20:04:44.687729,51984,0
2022-09-14 20:04:54.688551,49284,0
2022-09-14 20:05:04.688829,49284,0
2022-09-14 20:05:14.689500,47961,0
2022-09-14 20:05:24.690457,43264,0
2022-09-14 20:05:34.691310,46225,0
2022-09-14 20:05:44.691555,58564,0
2022-09-14 20:05:54.692213,50625,0
