DateTime,Distance,Status
2022-09-16 14:24:44.520213,28900,2
2022-09-16 14:24:54.521130,12769,1
2022-09-16 14:25:04.522033,22201,1
2022-09-16 14:25:14.522656,11664,1
2022-09-16 14:25:24.522988,12544,1
2022-09-16 14:25:34.523443,11881,1
2022-09-16 14:25:44.523568,24649,2
2022-09-16 14:25:54.523836,12100,1
2022-09-16 14:26:04.524711,26569,2
2022-09-16 14:26:14.524946,12100,1
2022-09-16 14:26:24.525572,12321,1
2022-09-16 14:26:34.525727,12321,1
2022-09-16 14:26:44.525829,12100,1
2022-09-16 14:26:54.526799,11664,1
2022-09-16 14:27:04.526799,12321,1
2022-09-16 14:27:14.527405,12100,1
2022-09-16 14:27:24.528220,11664,1
2022-09-16 14:27:34.528470,12321,1
2022-09-16 14:27:44.529181,10404,1
2022-09-16 14:27:54.530179,26896,2
2022-09-16 14:28:04.530567,11236,1
2022-09-16 14:28:14.531512,10404,1
2022-09-16 14:28:24.531906,11236,1
2022-09-16 14:28:34.532459,12100,1
2022-09-16 14:28:44.533043,12544,1
2022-09-16 14:28:54.533337,11236,1
2022-09-16 14:29:04.533808,22801,1
2022-09-16 14:29:14.533809,12321,1
2022-09-16 14:29:24.534185,12769,1
2022-09-16 14:29:34.534575,12100,1
2022-09-16 14:29:44.534975,10000,1
2022-09-16 14:29:54.535147,26569,2
2022-09-16 14:30:04.536035,12769,1
2022-09-16 14:30:14.536197,12769,1
2022-09-16 14:30:24.536489,12321,1
2022-09-16 14:30:34.536911,11236,1
2022-09-16 14:30:44.537695,12321,1
2022-09-16 14:30:54.538598,11664,1
2022-09-16 14:31:04.538784,12321,1
2022-09-16 14:31:14.539766,12100,1
2022-09-16 14:31:24.540550,12100,1
2022-09-16 14:31:34.541039,12769,1
2022-09-16 14:31:44.541930,11025,1
2022-09-16 14:31:54.542822,26896,2
2022-09-16 14:32:04.543694,26896,2
2022-09-16 14:32:14.544397,11025,1
2022-09-16 14:32:24.545356,26244,2
2022-09-16 14:32:34.545623,12769,1
2022-09-16 14:32:44.546175,12321,1
2022-09-16 14:32:54.546720,24649,2
2022-09-16 14:33:04.546975,24649,2
2022-09-16 14:33:14.547774,11664,1
2022-09-16 14:33:24.548660,12769,1
2022-09-16 14:33:34.549420,12321,1
2022-09-16 14:33:44.549692,12769,1
2022-09-16 14:33:54.550499,12100,1
2022-09-16 14:34:04.550989,12769,1
2022-09-16 14:34:14.551776,12769,1
2022-09-16 14:34:24.551839,12100,1
2022-09-16 14:34:34.552723,24336,2
2022-09-16 14:34:44.553199,11881,1
2022-09-16 14:34:54.553323,12321,1
2022-09-16 14:35:04.553489,24336,2
2022-09-16 14:35:14.553547,12321,1
2022-09-16 14:35:24.554284,12321,1
2022-09-16 14:35:34.554615,13225,1
2022-09-16 14:35:44.554829,10609,1
2022-09-16 14:35:54.555770,11236,1
2022-09-16 14:36:04.556245,12321,1
2022-09-16 14:36:14.556960,11025,1
2022-09-16 14:36:24.557514,11449,1
2022-09-16 14:36:34.558082,12769,1
2022-09-16 14:36:44.558938,12544,1
2022-09-16 14:36:54.559920,12321,1
2022-09-16 14:37:04.560033,12769,1
2022-09-16 14:37:14.560632,26244,2
2022-09-16 14:37:24.560962,23409,1
2022-09-16 14:37:34.561277,13456,1
2022-09-16 14:37:44.562188,13456,1
2022-09-16 14:37:54.562349,24025,1
2022-09-16 14:38:04.562464,24025,1
2022-09-16 14:38:14.562902,25600,2
2022-09-16 14:38:24.563307,12321,1
2022-09-16 14:38:34.564066,13689,1
2022-09-16 14:38:44.564688,11664,1
2022-09-16 14:38:54.565103,13689,1
2022-09-16 14:39:04.565962,12100,1
2022-09-16 14:39:14.566711,12321,1
2022-09-16 14:39:24.567430,13689,1
2022-09-16 14:39:34.567528,12544,1
2022-09-16 14:39:44.567756,10609,1
2022-09-16 14:39:54.568728,11236,1
2022-09-16 14:40:04.569289,9025,1
2022-09-16 14:40:14.569345,10404,1
2022-09-16 14:40:24.569734,11025,1
2022-09-16 14:40:34.570258,12321,1
2022-09-16 14:40:44.570663,10404,1
2022-09-16 14:40:54.571038,9604,1
2022-09-16 14:41:04.571885,10404,1
2022-09-16 14:41:14.572710,12321,1
2022-09-16 14:41:24.572747,10404,1
2022-09-16 14:41:34.573335,53824,0
2022-09-16 14:41:44.573665,54289,0
2022-09-16 14:41:54.573874,10404,1
2022-09-16 14:42:04.574671,46225,0
2022-09-16 14:42:14.574738,39204,2
2022-09-16 14:42:24.575657,9604,1
2022-09-16 14:42:34.576034,54289,0
2022-09-16 14:42:44.576864,11664,1
2022-09-16 14:42:54.577782,50176,0
2022-09-16 14:43:04.578745,48841,0
2022-09-16 14:43:14.579049,43264,0
2022-09-16 14:43:24.579653,11236,1
2022-09-16 14:43:34.580075,10000,1
2022-09-16 14:43:44.580811,52441,0
2022-09-16 14:43:54.581569,46656,0
2022-09-16 14:44:04.582504,44944,0
2022-09-16 14:44:14.583322,47089,0
2022-09-16 14:44:24.584090,48400,0
2022-09-16 14:44:34.584961,43264,0
2022-09-16 14:44:44.585645,10201,1
2022-09-16 14:44:54.586074,10000,1
2022-09-16 14:45:04.586927,18496,1
2022-09-16 14:45:14.587417,12321,1
2022-09-16 14:45:24.588105,34596,2
2022-09-16 14:45:34.588384,10201,1
2022-09-16 14:45:44.589242,38025,2
2022-09-16 14:45:54.589981,10609,1
2022-09-16 14:46:04.590418,47089,0
2022-09-16 14:46:14.590780,44944,0
2022-09-16 14:46:24.591121,10201,1
2022-09-16 14:46:34.591746,47524,0
2022-09-16 14:46:44.592012,8836,1
2022-09-16 14:46:54.592832,9801,1
2022-09-16 14:47:04.593214,10609,1
2022-09-16 14:47:14.593325,11025,1
2022-09-16 14:47:24.593709,10404,1
2022-09-16 14:47:34.593915,46656,0
2022-09-16 14:47:44.594387,46656,0
2022-09-16 14:47:54.594761,42025,2
2022-09-16 14:48:04.595741,42849,0
2022-09-16 14:48:14.596531,12544,1
2022-09-16 14:48:24.596544,10201,1
2022-09-16 14:48:34.597360,9216,1
2022-09-16 14:48:44.598056,11449,1
2022-09-16 14:48:54.598369,12544,1
2022-09-16 14:49:04.598571,11236,1
2022-09-16 14:49:14.599250,12321,1
2022-09-16 14:49:24.599316,11025,1
2022-09-16 14:49:34.599553,11236,1
2022-09-16 14:49:44.600223,11664,1
2022-09-16 14:49:54.600614,18496,1
2022-09-16 14:50:04.600700,10404,1
2022-09-16 14:50:14.601764,10609,1
2022-09-16 14:50:24.602208,10000,1
2022-09-16 14:50:34.602691,9409,1
2022-09-16 14:50:44.603491,9604,1
2022-09-16 14:50:54.603549,10201,1
2022-09-16 14:51:04.604265,11664,1
2022-09-16 14:51:14.604391,9801,1
2022-09-16 14:51:24.604757,10000,1
2022-09-16 14:51:34.604855,12321,1
2022-09-16 14:51:44.605073,10201,1
2022-09-16 14:51:54.605227,9604,1
2022-09-16 14:52:04.605565,9801,1
2022-09-16 14:52:14.606364,12321,1
2022-09-16 14:52:24.606420,12321,1
2022-09-16 14:52:34.606562,12321,1
2022-09-16 14:52:44.607175,10609,1
2022-09-16 14:52:54.607436,12321,1
2022-09-16 14:53:04.607727,12321,1
2022-09-16 14:53:14.607984,12321,1
2022-09-16 14:53:24.608394,12321,1
2022-09-16 14:53:34.609196,12996,1
2022-09-16 14:53:44.609753,12100,1
2022-09-16 14:53:54.610370,11236,1
2022-09-16 14:54:04.610461,12321,1
2022-09-16 14:54:14.610890,12321,1
2022-09-16 14:54:24.611043,32400,2
2022-09-16 14:54:34.611156,32761,2
2022-09-16 14:54:44.611295,45796,0
2022-09-16 14:54:54.611338,9409,1
2022-09-16 14:55:04.611468,11025,1
2022-09-16 14:55:14.611816,11025,1
2022-09-16 14:55:24.612315,6561,1
2022-09-16 14:55:34.613020,11025,1
2022-09-16 14:55:44.613475,12100,1
2022-09-16 14:55:54.613504,6561,1
2022-09-16 14:56:04.613747,9409,1
2022-09-16 14:56:14.614265,9409,1
2022-09-16 14:56:24.614528,11236,1
2022-09-16 14:56:34.615095,9409,1
2022-09-16 14:56:44.615344,11025,1
2022-09-16 14:56:54.616284,9409,1
2022-09-16 14:57:04.616805,11236,1
2022-09-16 14:57:14.617710,10816,1
2022-09-16 14:57:24.618069,10816,1
2022-09-16 14:57:34.619011,9801,1
2022-09-16 14:57:44.619273,9801,1
2022-09-16 14:57:54.619654,12100,1
2022-09-16 14:58:04.620338,10816,1
2022-09-16 14:58:14.620865,11664,1
2022-09-16 14:58:24.620875,50176,0
2022-09-16 14:58:34.621747,55225,0
2022-09-16 14:58:44.622190,52441,0
2022-09-16 14:58:54.622678,51984,0
2022-09-16 14:59:04.623450,40804,2
2022-09-16 14:59:14.624207,12100,1
2022-09-16 14:59:24.625089,44100,0
2022-09-16 14:59:34.625832,54756,0
2022-09-16 14:59:44.625967,54756,0
2022-09-16 14:59:54.626185,54756,0
2022-09-16 15:00:04.626647,54756,0
2022-09-16 15:00:14.627221,54756,0
2022-09-16 15:00:24.627529,17161,1
2022-09-16 15:00:34.628299,17161,1
2022-09-16 15:00:44.628317,17161,1
2022-09-16 15:00:54.628435,17161,1
2022-09-16 15:01:04.629351,17161,1
2022-09-16 15:01:14.629972,53824,0
2022-09-16 15:01:24.630160,49729,0
2022-09-16 15:01:34.630554,51984,0
2022-09-16 15:01:44.630786,11025,1
2022-09-16 15:01:54.631138,44944,0
2022-09-16 15:02:04.631172,47089,0
2022-09-16 15:02:14.631956,38416,2
2022-09-16 15:02:24.632442,9604,1
2022-09-16 15:02:34.633021,11881,1
2022-09-16 15:02:44.633323,10404,1
2022-09-16 15:02:54.634176,10404,1
2022-09-16 15:03:04.635156,10404,1
2022-09-16 15:03:14.635239,10404,1
2022-09-16 15:03:24.635443,9604,1
2022-09-16 15:03:34.636151,10404,1
2022-09-16 15:03:44.637143,10816,1
2022-09-16 15:03:54.637358,10201,1
2022-09-16 15:04:04.638256,11236,1
2022-09-16 15:04:14.639028,9801,1
2022-09-16 15:04:24.639813,11664,1
2022-09-16 15:04:34.640478,10816,1
2022-09-16 15:04:44.641044,9409,1
2022-09-16 15:04:54.641080,11664,1
2022-09-16 15:05:04.641390,11236,1
2022-09-16 15:05:14.641432,9409,1
2022-09-16 15:05:24.642111,11025,1
2022-09-16 15:05:34.643093,11449,1
2022-09-16 15:05:44.643579,10201,1
2022-09-16 15:05:54.643874,10201,1
2022-09-16 15:06:04.644643,11664,1
2022-09-16 15:06:14.645151,11236,1
2022-09-16 15:06:24.645788,10000,1
2022-09-16 15:06:34.645842,11025,1
2022-09-16 15:06:44.646224,10609,1
2022-09-16 15:06:54.646498,10000,1
2022-09-16 15:07:04.647275,10000,1
2022-09-16 15:07:14.647899,10404,1
2022-09-16 15:07:24.648333,10000,1
2022-09-16 15:07:34.648757,9409,1
2022-09-16 15:07:44.649351,10201,1
2022-09-16 15:07:54.650215,10201,1
2022-09-16 15:08:04.650966,10404,1
2022-09-16 15:08:14.651306,10609,1
2022-09-16 15:08:24.652175,11025,1
2022-09-16 15:08:34.652262,9801,1
2022-09-16 15:08:44.652432,10609,1
2022-09-16 15:08:54.653193,10404,1
2022-09-16 15:09:04.653622,11664,1
2022-09-16 15:09:14.654096,10201,1
2022-09-16 15:09:24.654387,12321,1
2022-09-16 15:09:34.654568,10000,1
2022-09-16 15:09:44.654908,10404,1
2022-09-16 15:09:54.655898,11449,1
2022-09-16 15:10:04.656724,10816,1
2022-09-16 15:10:14.656964,10201,1
2022-09-16 15:10:24.657907,10816,1
2022-09-16 15:10:34.658780,12996,1
2022-09-16 15:10:44.659316,10404,1
2022-09-16 15:10:54.659702,9801,1
2022-09-16 15:11:04.660387,10404,1
2022-09-16 15:11:14.660433,10201,1
2022-09-16 15:11:24.661258,33489,2
2022-09-16 15:11:34.662105,12996,1
2022-09-16 15:11:44.662599,11236,1
2022-09-16 15:11:54.663347,47524,0
2022-09-16 15:12:04.663607,12544,1
2022-09-16 15:12:14.664422,12321,1
2022-09-16 15:12:24.664677,59536,0
2022-09-16 15:12:34.665658,12544,1
2022-09-16 15:12:44.666041,10609,1
2022-09-16 15:12:54.666838,12321,1
2022-09-16 15:13:04.667264,12996,1
2022-09-16 15:13:14.667560,47524,0
2022-09-16 15:13:24.667828,12769,1
2022-09-16 15:13:34.668314,11664,1
2022-09-16 15:13:44.669003,9604,1
2022-09-16 15:13:54.669338,10201,1
2022-09-16 15:14:04.670120,11664,1
2022-09-16 15:14:14.670185,11664,1
2022-09-16 15:14:24.671110,12544,1
2022-09-16 15:14:34.672047,11025,1
2022-09-16 15:14:44.672647,3364,1
2022-09-16 15:14:54.673561,12100,1
2022-09-16 15:15:04.674500,48841,0
2022-09-16 15:15:14.675225,53824,0
2022-09-16 15:15:24.675896,52441,0
2022-09-16 15:15:34.676708,10609,1
2022-09-16 15:15:44.677402,14161,1
2022-09-16 15:15:54.677475,10816,1
2022-09-16 15:16:04.678168,12769,1
2022-09-16 15:16:14.679157,11881,1
2022-09-16 15:16:24.679438,12996,1
2022-09-16 15:16:34.680431,10609,1
2022-09-16 15:16:44.680583,12100,1
2022-09-16 15:16:54.680732,11664,1
2022-09-16 15:17:04.681237,17956,1
2022-09-16 15:17:14.681755,32400,2
2022-09-16 15:17:24.682439,39204,2
2022-09-16 15:17:34.683403,39204,2
2022-09-16 15:17:44.684400,39204,2
2022-09-16 15:17:54.684946,39204,2
2022-09-16 15:18:04.685029,21904,1
2022-09-16 15:18:14.685670,13689,1
2022-09-16 15:18:24.686198,10000,1
2022-09-16 15:18:34.687139,51076,0
2022-09-16 15:18:44.687509,49284,0
2022-09-16 15:18:54.688350,56644,0
2022-09-16 15:19:04.689213,56644,0
2022-09-16 15:19:14.689800,11236,1
2022-09-16 15:19:24.690063,10404,1
2022-09-16 15:19:34.690171,9604,1
2022-09-16 15:19:44.690342,13924,1
2022-09-16 15:19:54.690861,12321,1
2022-09-16 15:20:04.691526,11881,1
2022-09-16 15:20:14.692144,13689,1
2022-09-16 15:20:24.692639,11664,1
2022-09-16 15:20:34.693021,12100,1
2022-09-16 15:20:44.693718,12100,1
2022-09-16 15:20:54.694378,12100,1
2022-09-16 15:21:04.695065,8100,1
2022-09-16 15:21:14.695344,6561,1
2022-09-16 15:21:24.695626,12100,1
2022-09-16 15:21:34.695683,9409,1
2022-09-16 15:21:44.696635,9025,1
2022-09-16 15:21:54.696780,12321,1
2022-09-16 15:22:04.697424,6561,1
2022-09-16 15:22:14.697853,12996,1
2022-09-16 15:22:24.698396,6889,1
2022-09-16 15:22:34.699370,10201,1
2022-09-16 15:22:44.700245,12100,1
2022-09-16 15:22:54.700784,11881,1
2022-09-16 15:23:04.701614,11664,1
2022-09-16 15:23:14.702488,11025,1
2022-09-16 15:23:24.702944,12321,1
2022-09-16 15:23:34.703264,13225,1
2022-09-16 15:23:44.703563,12321,1
2022-09-16 15:23:54.704190,6561,1
2022-09-16 15:24:04.704639,12769,1
2022-09-16 15:24:14.705043,6889,1
2022-09-16 15:24:24.705848,6889,1
2022-09-16 15:24:34.706739,8836,1
2022-09-16 15:24:44.707068,6241,1
2022-09-16 15:24:54.707873,12321,1
2022-09-16 15:25:04.707922,6889,1
2022-09-16 15:25:14.708479,6561,1
2022-09-16 15:25:24.709340,6561,1
2022-09-16 15:25:34.709534,6889,1
2022-09-16 15:25:44.710357,6889,1
2022-09-16 15:25:54.710629,6889,1
2022-09-16 15:26:04.711341,12100,1
2022-09-16 15:26:14.711671,9025,1
2022-09-16 15:26:24.712616,6561,1
2022-09-16 15:26:34.712906,20449,1
2022-09-16 15:26:44.713463,12996,1
2022-09-16 15:26:54.713706,9216,1
2022-09-16 15:27:04.714115,11664,1
2022-09-16 15:27:14.714861,48400,0
2022-09-16 15:27:24.715544,44521,0
2022-09-16 15:27:34.715814,45796,0
2022-09-16 15:27:44.716037,9604,1
2022-09-16 15:27:54.716212,48400,0
2022-09-16 15:28:04.716611,9216,1
2022-09-16 15:28:14.717051,43264,0
2022-09-16 15:28:24.717821,6889,1
2022-09-16 15:28:34.718126,49284,0
2022-09-16 15:28:44.718880,65025,0
2022-09-16 15:28:54.719711,50625,0
2022-09-16 15:29:04.719751,13456,1
2022-09-16 15:29:14.719892,13456,1
2022-09-16 15:29:24.720160,20164,1
2022-09-16 15:29:34.720424,10404,1
2022-09-16 15:29:44.720974,19044,1
2022-09-16 15:29:54.721741,8281,1
2022-09-16 15:30:04.722568,10404,1
2022-09-16 15:30:14.723062,10609,1
2022-09-16 15:30:24.723260,34596,2
2022-09-16 15:30:34.723525,13456,1
2022-09-16 15:30:44.723566,13924,1
2022-09-16 15:30:54.723588,13456,1
2022-09-16 15:31:04.723800,12544,1
2022-09-16 15:31:14.724017,45369,0
2022-09-16 15:31:24.724788,38416,2
2022-09-16 15:31:34.724849,13924,1
2022-09-16 15:31:44.725317,14641,1
2022-09-16 15:31:54.725794,47089,0
2022-09-16 15:32:04.726138,13689,1
2022-09-16 15:32:14.726154,13225,1
2022-09-16 15:32:24.726675,12321,1
2022-09-16 15:32:34.727181,13924,1
2022-09-16 15:32:44.727882,51076,0
2022-09-16 15:32:54.728726,13924,1
2022-09-16 15:33:04.728804,13456,1
2022-09-16 15:33:14.729349,12769,1
2022-09-16 15:33:24.730003,11449,1
2022-09-16 15:33:34.730264,13456,1
2022-09-16 15:33:44.730527,13225,1
2022-09-16 15:33:54.730795,12996,1
2022-09-16 15:34:04.731577,12996,1
2022-09-16 15:34:14.732171,12996,1
2022-09-16 15:34:24.732171,13225,1
2022-09-16 15:34:34.732411,12769,1
2022-09-16 15:34:44.733382,13456,1
2022-09-16 15:34:54.733642,13456,1
2022-09-16 15:35:04.734516,12544,1
2022-09-16 15:35:14.735265,13225,1
2022-09-16 15:35:24.735535,50176,0
2022-09-16 15:35:34.736326,55225,0
2022-09-16 15:35:44.736847,13225,1
2022-09-16 15:35:54.737656,13225,1
2022-09-16 15:36:04.737887,43264,0
2022-09-16 15:36:14.738314,13689,1
2022-09-16 15:36:24.739088,12996,1
2022-09-16 15:36:34.739877,12769,1
2022-09-16 15:36:44.740649,13456,1
2022-09-16 15:36:54.741041,13456,1
2022-09-16 15:37:04.741304,13924,1
2022-09-16 15:37:14.741578,58081,0
2022-09-16 15:37:24.741848,54289,0
2022-09-16 15:37:34.741991,13456,1
2022-09-16 15:37:44.742078,53824,0
2022-09-16 15:37:54.742867,47961,0
2022-09-16 15:38:04.743027,13456,1
2022-09-16 15:38:14.743433,12996,1
2022-09-16 15:38:24.744213,9801,1
2022-09-16 15:38:34.744595,12100,1
2022-09-16 15:38:44.745028,49284,0
2022-09-16 15:38:54.745913,11664,1
2022-09-16 15:39:04.746770,9604,1
2022-09-16 15:39:14.746796,6561,1
2022-09-16 15:39:24.747409,11025,1
2022-09-16 15:39:34.747592,10404,1
2022-09-16 15:39:44.748075,12100,1
2022-09-16 15:39:54.748854,9801,1
2022-09-16 15:40:04.749133,14161,1
2022-09-16 15:40:14.749163,10816,1
2022-09-16 15:40:24.749171,9801,1
2022-09-16 15:40:34.749924,9801,1
2022-09-16 15:40:44.750521,10201,1
2022-09-16 15:40:54.751338,12100,1
2022-09-16 15:41:04.751728,11025,1
2022-09-16 15:41:14.752268,60516,0
2022-09-16 15:41:24.753038,14641,1
2022-09-16 15:41:34.753831,12321,1
2022-09-16 15:41:44.754301,14884,1
2022-09-16 15:41:54.755175,12321,1
2022-09-16 15:42:04.755819,13689,1
2022-09-16 15:42:14.756103,47524,0
2022-09-16 15:42:24.756851,56169,0
2022-09-16 15:42:34.756860,45369,0
2022-09-16 15:42:44.757133,57121,0
2022-09-16 15:42:54.757424,47961,0
2022-09-16 15:43:04.758059,47961,0
2022-09-16 15:43:14.758121,44100,0
2022-09-16 15:43:24.758711,47961,0
2022-09-16 15:43:34.759009,42025,2
2022-09-16 15:43:44.759124,46656,0
2022-09-16 15:43:54.760053,9604,1
2022-09-16 15:44:04.760316,11025,1
2022-09-16 15:44:14.760761,11236,1
2022-09-16 15:44:24.761687,12100,1
2022-09-16 15:44:34.762533,11881,1
2022-09-16 15:44:44.762762,10609,1
2022-09-16 15:44:54.763636,11881,1
2022-09-16 15:45:04.764213,13225,1
2022-09-16 15:45:14.765199,12769,1
2022-09-16 15:45:24.765468,6561,1
2022-09-16 15:45:34.765819,12100,1
2022-09-16 15:45:44.766234,12100,1
2022-09-16 15:45:54.766316,11664,1
2022-09-16 15:46:04.767181,11025,1
2022-09-16 15:46:14.768171,10404,1
2022-09-16 15:46:24.768944,12100,1
2022-09-16 15:46:34.769333,10404,1
2022-09-16 15:46:44.770240,10404,1
2022-09-16 15:46:54.770479,12100,1
2022-09-16 15:47:04.771303,9604,1
2022-09-16 15:47:14.771910,9604,1
2022-09-16 15:47:24.772337,10000,1
2022-09-16 15:47:34.772640,11025,1
2022-09-16 15:47:44.773197,10000,1
2022-09-16 15:47:54.773668,12769,1
2022-09-16 15:48:04.773794,10609,1
2022-09-16 15:48:14.774565,13456,1
2022-09-16 15:48:24.774673,9604,1
2022-09-16 15:48:34.775016,13456,1
2022-09-16 15:48:44.775879,9025,1
2022-09-16 15:48:54.776833,9025,1
2022-09-16 15:49:04.777407,10404,1
2022-09-16 15:49:14.777775,12769,1
2022-09-16 15:49:24.778732,12100,1
2022-09-16 15:49:34.778965,12769,1
2022-09-16 15:49:44.779423,9604,1
2022-09-16 15:49:54.780023,11236,1
2022-09-16 15:50:04.780513,12544,1
2022-09-16 15:50:14.781438,9801,1
2022-09-16 15:50:24.782378,10201,1
2022-09-16 15:50:34.782444,12769,1
2022-09-16 15:50:44.783338,11025,1
2022-09-16 15:50:54.783516,10609,1
2022-09-16 15:51:04.783907,13225,1
2022-09-16 15:51:14.784678,10000,1
2022-09-16 15:51:24.785305,13924,1
2022-09-16 15:51:34.785755,13924,1
2022-09-16 15:51:44.786673,23716,1
2022-09-16 15:51:54.787537,9801,1
2022-09-16 15:52:04.787644,10201,1
2022-09-16 15:52:14.788145,12769,1
2022-09-16 15:52:24.789080,12996,1
2022-09-16 15:52:34.789808,10201,1
2022-09-16 15:52:44.789877,12544,1
2022-09-16 15:52:54.790287,13225,1
2022-09-16 15:53:04.790458,12769,1
2022-09-16 15:53:14.790735,11664,1
2022-09-16 15:53:24.791038,13225,1
2022-09-16 15:53:34.791884,12996,1
2022-09-16 15:53:44.792151,12769,1
2022-09-16 15:53:54.792416,13225,1
2022-09-16 15:54:04.792845,12996,1
2022-09-16 15:54:14.793804,12100,1
2022-09-16 15:54:24.793859,13225,1
2022-09-16 15:54:34.793943,9025,1
2022-09-16 15:54:44.794362,13456,1
2022-09-16 15:54:54.795287,13456,1
2022-09-16 15:55:04.795801,9409,1
2022-09-16 15:55:14.796066,12996,1
2022-09-16 15:55:24.796332,12100,1
2022-09-16 15:55:34.797159,12544,1
2022-09-16 15:55:44.797622,10609,1
2022-09-16 15:55:54.797757,11664,1
2022-09-16 15:56:04.798023,12769,1
2022-09-16 15:56:14.798179,12996,1
2022-09-16 15:56:24.798281,12996,1
2022-09-16 15:56:34.798733,8464,1
2022-09-16 15:56:44.798985,12769,1
2022-09-16 15:56:54.799241,8649,1
2022-09-16 15:57:04.799413,12100,1
2022-09-16 15:57:14.799676,12100,1
2022-09-16 15:57:24.799703,12100,1
2022-09-16 15:57:34.800338,14400,1
2022-09-16 15:57:44.800763,11664,1
2022-09-16 15:57:54.801025,13689,1
2022-09-16 15:58:04.801293,12996,1
2022-09-16 15:58:14.802142,12544,1
2022-09-16 15:58:24.802409,12769,1
2022-09-16 15:58:34.803162,13225,1
2022-09-16 15:58:44.803991,12769,1
2022-09-16 15:58:54.804253,12996,1
2022-09-16 15:59:04.805221,12996,1
2022-09-16 15:59:14.805891,9409,1
2022-09-16 15:59:24.806164,10404,1
2022-09-16 15:59:34.806434,10404,1
2022-09-16 15:59:44.807136,9801,1
2022-09-16 15:59:54.807154,11236,1
2022-09-16 16:00:04.808086,11664,1
2022-09-16 16:00:14.808145,11236,1
2022-09-16 16:00:24.808905,10404,1
2022-09-16 16:00:34.809561,10201,1
2022-09-16 16:00:44.810124,10201,1
2022-09-16 16:00:54.810486,10816,1
2022-09-16 16:01:04.811405,11025,1
2022-09-16 16:01:14.811467,10609,1
2022-09-16 16:01:24.812420,10816,1
2022-09-16 16:01:34.812859,10609,1
2022-09-16 16:01:44.812994,9801,1
2022-09-16 16:01:54.813420,11236,1
2022-09-16 16:02:04.814406,11025,1
2022-09-16 16:02:14.814843,11236,1
2022-09-16 16:02:24.815603,11881,1
2022-09-16 16:02:34.816259,12769,1
2022-09-16 16:02:44.816311,12321,1
