DateTime,Distance,Status
2022-09-12 17:04:54.081847,10816,1
2022-09-12 17:05:04.082261,10816,1
2022-09-12 17:05:14.082649,11449,1
2022-09-12 17:05:24.083233,40000,2
2022-09-12 17:05:34.083643,45796,0
2022-09-12 17:05:44.084140,39204,2
2022-09-12 17:05:54.084993,11025,1
2022-09-12 17:06:04.085284,42025,2
2022-09-12 17:06:14.085790,42025,2
2022-09-12 17:06:24.086691,38025,2
2022-09-12 17:06:34.087276,38025,2
2022-09-12 17:06:44.088032,48400,0
2022-09-12 17:06:54.089022,10404,1
2022-09-12 17:07:04.089124,42849,0
2022-09-12 17:07:14.089964,41616,2
2022-09-12 17:07:24.090882,25600,2
2022-09-12 17:07:34.090940,11025,1
2022-09-12 17:07:44.091090,10816,1
2022-09-12 17:07:54.091431,24964,2
2022-09-12 17:08:04.091452,21609,1
2022-09-12 17:08:14.092128,11025,1
2022-09-12 17:08:24.093099,10201,1
2022-09-12 17:08:34.093911,11025,1
2022-09-12 17:08:44.094155,23716,1
2022-09-12 17:08:54.094400,12769,1
2022-09-12 17:09:04.095259,23104,1
2022-09-12 17:09:14.096073,23104,1
2022-09-12 17:09:24.097014,11025,1
2022-09-12 17:09:34.097471,23716,1
2022-09-12 17:09:44.097596,22500,1
2022-09-12 17:09:54.098217,24025,1
2022-09-12 17:10:04.098858,24336,2
2022-09-12 17:10:14.099298,11025,1
2022-09-12 17:10:24.099860,10201,1
2022-09-12 17:10:34.099991,19321,1
2022-09-12 17:10:44.100059,23104,1
2022-09-12 17:10:54.100258,24964,2
2022-09-12 17:11:04.100670,11236,1
2022-09-12 17:11:14.100994,21025,1
2022-09-12 17:11:24.101439,24025,1
2022-09-12 17:11:34.102292,9216,1
2022-09-12 17:11:44.102637,8836,1
2022-09-12 17:11:54.102670,8836,1
2022-09-12 17:12:04.103620,8836,1
2022-09-12 17:12:14.104384,8836,1
2022-09-12 17:12:24.104665,729,1
2022-09-12 17:12:34.104958,729,1
2022-09-12 17:12:44.105904,9801,1
2022-09-12 17:12:54.106503,23716,1
2022-09-12 17:13:04.106697,11664,1
2022-09-12 17:13:14.106942,36100,2
2022-09-12 17:13:24.107662,24649,2
2022-09-12 17:13:34.108247,25281,2
2022-09-12 17:13:44.108532,24336,2
2022-09-12 17:13:54.109505,26244,2
2022-09-12 17:14:04.109907,25600,2
2022-09-12 17:14:14.110622,24964,2
2022-09-12 17:14:24.111595,9409,1
2022-09-12 17:14:34.112131,10201,1
2022-09-12 17:14:44.112330,21609,1
2022-09-12 17:14:54.112551,20449,1
2022-09-12 17:15:04.112735,43264,0
2022-09-12 17:15:14.113388,43264,0
2022-09-12 17:15:24.113865,43264,0
2022-09-12 17:15:34.114750,28900,2
2022-09-12 17:15:44.115203,24336,2
2022-09-12 17:15:54.115771,26569,2
2022-09-12 17:16:04.116565,25600,2
2022-09-12 17:16:14.117116,46656,0
2022-09-12 17:16:24.117979,4225,1
2022-09-12 17:16:34.118100,2916,1
2022-09-12 17:16:44.118169,40401,2
2022-09-12 17:16:54.118864,40401,2
2022-09-12 17:17:04.119680,47089,0
2022-09-12 17:17:14.120029,47524,0
2022-09-12 17:17:24.120337,48400,0
2022-09-12 17:17:34.120732,48841,0
2022-09-12 17:17:44.121496,44521,0
2022-09-12 17:17:54.122013,44944,0
2022-09-12 17:18:04.122305,42849,0
2022-09-12 17:18:14.122754,44521,0
2022-09-12 17:18:24.122780,44944,0
2022-09-12 17:18:34.122854,44944,0
2022-09-12 17:18:44.123802,42025,2
2022-09-12 17:18:54.124041,41209,2
2022-09-12 17:19:04.124615,11664,1
2022-09-12 17:19:14.124793,11664,1
2022-09-12 17:19:24.125279,23104,1
2022-09-12 17:19:34.126250,25921,2
2022-09-12 17:19:44.127192,8281,1
2022-09-12 17:19:54.127392,10404,1
2022-09-12 17:20:04.128323,3025,1
2022-09-12 17:20:14.128421,22801,1
2022-09-12 17:20:24.128794,24649,2
2022-09-12 17:20:34.129551,9604,1
2022-09-12 17:20:44.130387,23409,1
2022-09-12 17:20:54.131188,11664,1
2022-09-12 17:21:04.131334,24025,1
2022-09-12 17:21:14.131779,21904,1
2022-09-12 17:21:24.132114,21904,1
2022-09-12 17:21:34.132370,20449,1
2022-09-12 17:21:44.133254,3721,1
2022-09-12 17:21:54.133499,21904,1
2022-09-12 17:22:04.133528,22801,1
2022-09-12 17:22:14.134413,21904,1
2022-09-12 17:22:24.135090,10201,1
2022-09-12 17:22:34.135850,24025,1
2022-09-12 17:22:44.136718,22801,1
2022-09-12 17:22:54.137199,22801,1
2022-09-12 17:23:04.138048,22201,1
2022-09-12 17:23:14.138801,23104,1
2022-09-12 17:23:24.139109,19881,1
2022-09-12 17:23:34.139377,2500,1
2022-09-12 17:23:44.139985,51984,0
2022-09-12 17:23:54.140816,48400,0
2022-09-12 17:24:04.141455,48400,0
2022-09-12 17:24:14.142146,9604,1
2022-09-12 17:24:24.142280,676,1
2022-09-12 17:24:34.142921,33124,2
2022-09-12 17:24:44.143739,7225,1
2022-09-12 17:24:54.144518,8281,1
2022-09-12 17:25:04.144732,10404,1
2022-09-12 17:25:14.145692,10404,1
2022-09-12 17:25:24.145997,29241,2
2022-09-12 17:25:34.146706,27225,2
2022-09-12 17:25:44.147517,29241,2
2022-09-12 17:25:54.147861,28561,2
2022-09-12 17:26:04.148266,26896,2
2022-09-12 17:26:14.148954,35721,2
2022-09-12 17:26:24.149216,38025,2
2022-09-12 17:26:34.150132,37249,2
2022-09-12 17:26:44.150524,41209,2
2022-09-12 17:26:54.151108,2401,1
2022-09-12 17:27:04.151433,28900,2
2022-09-12 17:27:14.152338,30976,2
2022-09-12 17:27:24.152773,28224,2
2022-09-12 17:27:34.153720,28900,2
2022-09-12 17:27:44.153963,28561,2
2022-09-12 17:27:54.154347,28224,2
2022-09-12 17:28:04.154544,28900,2
2022-09-12 17:28:14.155334,27556,2
2022-09-12 17:28:24.155833,29241,2
2022-09-12 17:28:34.155938,29241,2
2022-09-12 17:28:44.156705,56169,0
2022-09-12 17:28:54.156809,56169,0
2022-09-12 17:29:04.157152,56169,0
2022-09-12 17:29:14.157397,9604,1
2022-09-12 17:29:24.158050,5776,1
2022-09-12 17:29:34.158548,48841,0
2022-09-12 17:29:44.159105,46656,0
2022-09-12 17:29:54.159244,47961,0
2022-09-12 17:30:04.160050,48841,0
2022-09-12 17:30:14.160423,36864,2
2022-09-12 17:30:24.161404,40000,2
2022-09-12 17:30:34.162244,24025,1
2022-09-12 17:30:44.162489,24964,2
2022-09-12 17:30:54.162953,25600,2
2022-09-12 17:31:04.163722,20164,1
2022-09-12 17:31:14.164120,2209,1
2022-09-12 17:31:24.164874,26569,2
2022-09-12 17:31:34.165328,26569,2
2022-09-12 17:31:44.165914,25281,2
2022-09-12 17:31:54.166416,25281,2
2022-09-12 17:32:04.166861,24025,1
2022-09-12 17:32:14.167251,19600,1
2022-09-12 17:32:24.167329,23716,1
2022-09-12 17:32:34.167893,21904,1
2022-09-12 17:32:44.168281,24025,1
2022-09-12 17:32:54.169257,19321,1
2022-09-12 17:33:04.169400,20736,1
2022-09-12 17:33:14.170210,22500,1
2022-09-12 17:33:24.171049,24025,1
2022-09-12 17:33:34.172022,24025,1
2022-09-12 17:33:44.172776,24025,1
2022-09-12 17:33:54.172941,24025,1
2022-09-12 17:34:04.173343,24025,1
2022-09-12 17:34:14.173888,676,1
2022-09-12 17:34:24.174539,44521,0
2022-09-12 17:34:34.175505,47961,0
2022-09-12 17:34:44.176155,45796,0
2022-09-12 17:34:54.177148,45796,0
2022-09-12 17:35:04.178146,39601,2
2022-09-12 17:35:14.178540,24964,2
2022-09-12 17:35:24.178606,25600,2
2022-09-12 17:35:34.179517,25281,2
2022-09-12 17:35:44.180166,24649,2
2022-09-12 17:35:54.180999,24649,2
2022-09-12 17:36:04.181727,24649,2
2022-09-12 17:36:14.182064,22801,1
2022-09-12 17:36:24.182517,22201,1
2022-09-12 17:36:34.183017,27225,2
2022-09-12 17:36:44.183285,21025,1
2022-09-12 17:36:54.184101,21904,1
2022-09-12 17:37:04.184782,24025,1
2022-09-12 17:37:14.185682,3600,1
2022-09-12 17:37:24.186116,24025,1
2022-09-12 17:37:34.187097,26569,2
2022-09-12 17:37:44.187921,23716,1
2022-09-12 17:37:54.188082,24964,2
2022-09-12 17:38:04.189064,24649,2
2022-09-12 17:38:14.189864,25921,2
2022-09-12 17:38:24.190838,10201,1
2022-09-12 17:38:34.191614,2304,1
2022-09-12 17:38:44.191695,24025,1
2022-09-12 17:38:54.192338,18769,1
2022-09-12 17:39:04.193070,18769,1
2022-09-12 17:39:14.193488,19600,1
2022-09-12 17:39:24.194259,6889,1
2022-09-12 17:39:34.194281,29241,2
2022-09-12 17:39:44.194953,23716,1
2022-09-12 17:39:54.195784,21025,1
2022-09-12 17:40:04.196766,22201,1
2022-09-12 17:40:14.197728,22201,1
2022-09-12 17:40:24.197935,23716,1
2022-09-12 17:40:34.198640,22201,1
2022-09-12 17:40:44.198908,24964,2
2022-09-12 17:40:54.199157,21316,1
2022-09-12 17:41:04.199916,21025,1
2022-09-12 17:41:14.200169,25281,2
2022-09-12 17:41:24.200419,24649,2
2022-09-12 17:41:34.200669,25600,2
2022-09-12 17:41:44.200912,25281,2
2022-09-12 17:41:54.201159,26569,2
2022-09-12 17:42:04.202156,24649,2
2022-09-12 17:42:14.202618,9604,1
2022-09-12 17:42:24.203259,24025,1
2022-09-12 17:42:34.203558,9801,1
2022-09-12 17:42:44.204257,25281,2
2022-09-12 17:42:54.204577,10201,1
2022-09-12 17:43:04.205232,9604,1
2022-09-12 17:43:14.205798,9409,1
2022-09-12 17:43:24.205899,11664,1
2022-09-12 17:43:34.206364,11236,1
2022-09-12 17:43:44.206464,10404,1
2022-09-12 17:43:54.207117,11236,1
2022-09-12 17:44:04.207635,41209,2
2022-09-12 17:44:14.208316,33856,2
2022-09-12 17:44:24.208794,11025,1
2022-09-12 17:44:34.208829,10404,1
2022-09-12 17:44:44.209196,13225,1
2022-09-12 17:44:54.209199,36481,2
2022-09-12 17:45:04.209442,34969,2
2022-09-12 17:45:14.209687,36481,2
2022-09-12 17:45:24.209833,46225,0
2022-09-12 17:45:34.209876,38025,2
2022-09-12 17:45:44.210186,38025,2
2022-09-12 17:45:54.210619,41616,2
2022-09-12 17:46:04.211458,8464,1
2022-09-12 17:46:14.212386,9604,1
2022-09-12 17:46:24.212673,31684,2
2022-09-12 17:46:34.212988,34225,2
2022-09-12 17:46:44.213231,34969,2
2022-09-12 17:46:54.213843,34225,2
2022-09-12 17:47:04.214179,32761,2
2022-09-12 17:47:14.214947,34225,2
2022-09-12 17:47:24.215605,34225,2
2022-09-12 17:47:34.216063,961,1
2022-09-12 17:47:44.216332,29584,2
2022-09-12 17:47:54.217015,30976,2
2022-09-12 17:48:04.217233,28900,2
2022-09-12 17:48:14.218189,32400,2
2022-09-12 17:48:24.218798,42849,0
2022-09-12 17:48:34.219711,56644,0
2022-09-12 17:48:44.219900,48400,0
2022-09-12 17:48:54.220255,53824,0
2022-09-12 17:49:04.220328,51076,0
2022-09-12 17:49:14.221147,55225,0
2022-09-12 17:49:24.221829,51984,0
2022-09-12 17:49:34.222769,48400,0
2022-09-12 17:49:44.223731,44100,0
2022-09-12 17:49:54.223869,38809,2
2022-09-12 17:50:04.224565,48400,0
2022-09-12 17:50:14.225498,3136,1
2022-09-12 17:50:24.225656,51076,0
2022-09-12 17:50:34.226349,33124,2
2022-09-12 17:50:44.226966,33124,2
2022-09-12 17:50:54.227241,33124,2
2022-09-12 17:51:04.227279,6400,1
2022-09-12 17:51:14.228053,7396,1
2022-09-12 17:51:24.228772,7396,1
2022-09-12 17:51:34.229020,7396,1
2022-09-12 17:51:44.229486,7396,1
2022-09-12 17:51:54.229810,42025,2
2022-09-12 17:52:04.230225,42025,2
2022-09-12 17:52:14.230901,42025,2
2022-09-12 17:52:24.231605,42025,2
2022-09-12 17:52:34.231999,44100,0
2022-09-12 17:52:44.232914,44100,0
2022-09-12 17:52:54.233846,31684,2
2022-09-12 17:53:04.234753,29929,2
2022-09-12 17:53:14.235173,30276,2
2022-09-12 17:53:24.235838,30276,2
2022-09-12 17:53:34.236186,2304,1
2022-09-12 17:53:44.236499,27556,2
2022-09-12 17:53:54.237348,26244,2
2022-09-12 17:54:04.237410,26244,2
2022-09-12 17:54:14.238371,26244,2
2022-09-12 17:54:24.238937,34596,2
2022-09-12 17:54:34.239806,42849,0
2022-09-12 17:54:44.239870,40804,2
2022-09-12 17:54:54.240498,40804,2
2022-09-12 17:55:04.240746,45369,0
2022-09-12 17:55:14.240990,36864,2
2022-09-12 17:55:24.241234,43264,0
2022-09-12 17:55:34.241480,32761,2
2022-09-12 17:55:44.241732,36864,2
2022-09-12 17:55:54.241975,38809,2
2022-09-12 17:56:04.242239,42436,2
2022-09-12 17:56:14.242924,47961,0
2022-09-12 17:56:24.242941,42849,0
2022-09-12 17:56:34.243832,39204,2
2022-09-12 17:56:44.244013,40804,2
2022-09-12 17:56:54.244714,42025,2
2022-09-12 17:57:04.245686,6561,1
2022-09-12 17:57:14.245881,36864,2
2022-09-12 17:57:24.246409,34969,2
2022-09-12 17:57:34.247198,35344,2
2022-09-12 17:57:44.247627,39601,2
2022-09-12 17:57:54.247674,40000,2
2022-09-12 17:58:04.247889,6561,1
2022-09-12 17:58:14.248849,34969,2
2022-09-12 17:58:24.249056,35344,2
2022-09-12 17:58:34.249875,37249,2
2022-09-12 17:58:44.250670,36481,2
2022-09-12 17:58:54.250968,37249,2
2022-09-12 17:59:04.251799,37636,2
2022-09-12 17:59:14.252074,36864,2
2022-09-12 17:59:24.252828,35721,2
2022-09-12 17:59:34.253221,31684,2
2022-09-12 17:59:44.253911,49284,0
2022-09-12 17:59:54.254365,41209,2
2022-09-12 18:00:04.255198,36481,2
2022-09-12 18:00:14.256140,42849,0
2022-09-12 18:00:24.256475,37636,2
2022-09-12 18:00:34.257272,36481,2
2022-09-12 18:00:44.258039,38025,2
2022-09-12 18:00:54.258338,38025,2
2022-09-12 18:01:04.258873,38025,2
2022-09-12 18:01:14.258983,40000,2
2022-09-12 18:01:24.259420,36481,2
2022-09-12 18:01:34.260171,36864,2
2022-09-12 18:01:44.260458,38025,2
2022-09-12 18:01:54.261223,37636,2
2022-09-12 18:02:04.262093,38416,2
2022-09-12 18:02:14.262258,38809,2
2022-09-12 18:02:24.262528,37636,2
2022-09-12 18:02:34.262748,34225,2
2022-09-12 18:02:44.263581,36481,2
2022-09-12 18:02:54.264378,37249,2
2022-09-12 18:03:04.265277,37636,2
2022-09-12 18:03:14.265790,41209,2
2022-09-12 18:03:24.266663,40401,2
